effective_type,x,y,covered_before,covered_by_selected,covered_after
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00150,-0.25104964,-0.10640924,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00154,-0.23188895,-0.078111283,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00158,-0.25511181,-0.11517986,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00162,-0.21469057,-0.10483973,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00166,-0.23624589,-0.090603143,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00170,-0.24344371,-0.094057776,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00174,-0.24363559,-0.095461175,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00178,-0.24225892,-0.093559109,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00182,-0.22818159,-0.076138496,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00186,-0.24178413,-0.094403483,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00190,-0.23930019,-0.043721773,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00194,-0.19880575,-0.076714315,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00198,-0.2307082,-0.070146941,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00202,-0.24492386,-0.090570286,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00206,-0.26952836,-0.067570172,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00210,-0.26623374,-0.076894633,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00214,-0.24445246,-0.089812271,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00218,-0.22863132,-0.066715881,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00222,-0.25517467,-0.09647464,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00226,-0.26058558,-0.10590164,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00230,-0.25701267,-0.10555708,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00234,-0.24796136,-0.093919069,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00238,-0.24752444,-0.093877129,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00242,-0.24562742,-0.10007365,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00246,-0.22918122,-0.11484198,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00250,-0.24599268,-0.09064544,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00254,-0.24078177,-0.086961582,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00258,-0.24005598,-0.1178057,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00262,-0.2496424,-0.091563053,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00266,-0.24957734,-0.092038125,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00270,-0.2443995,-0.090236187,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00274,-0.26827291,-0.065528095,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00278,-0.2517508,-0.094397672,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00282,-0.245398,-0.091322161,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00286,-0.24462631,-0.089889109,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00290,-0.23537494,-0.077715173,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00294,-0.22173938,-0.099696942,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00298,-0.24947293,-0.09162908,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00302,-0.25141424,-0.059098795,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00306,-0.24698702,-0.059399717,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00310,-0.23862958,-0.12081244,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00314,-0.27882954,-0.12776603,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00318,-0.25183997,-0.10494877,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00322,-0.24437188,-0.086083554,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00326,-0.24654011,-0.090047486,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00330,-0.24535327,-0.087909028,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00334,-0.28265443,-0.052175265,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00338,-0.26718965,-0.074799195,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00342,-0.25898039,-0.10923935,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00346,-0.24676383,-0.087080263,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00350,-0.24561208,-0.088139944,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00354,-0.23563927,-0.075728238,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00358,-0.25024945,-0.089724153,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00362,-0.24457084,-0.086726211,0,1,1
r2.7:Fe:cn10:CCCCFeFeFeFeFeFe:sim00366,-0.25126654,-0.090772763,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00003,-0.097551525,-0.048388988,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00007,-0.13138065,-0.06014714,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00011,-0.12923107,-0.01690145,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00015,-0.14938617,-0.042230841,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00019,-0.14989218,-0.039879046,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00023,-0.17014824,-0.028694335,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00027,-0.16301253,-0.049209952,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00031,-0.16166234,-0.048221968,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00035,-0.15394144,-0.035720006,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00039,-0.15342221,-0.03562038,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00043,-0.16229925,-0.048497885,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00047,-0.15372428,-0.036128871,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00051,-0.1784036,-0.032755684,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00055,-0.15543324,-0.037352841,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00059,-0.14842701,-0.033687178,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00063,-0.15125532,-0.041592754,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00067,-0.15538187,-0.036381595,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00071,-0.15366068,-0.036037508,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00075,-0.16519284,-0.050747056,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00079,-0.15506229,-0.036549658,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00083,-0.12768,-0.049972601,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00087,-0.12247366,-0.029280992,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00091,-0.16283144,-0.040156402,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00095,-0.15133153,-0.035918623,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00099,-0.15694606,-0.010953559,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00103,-0.16651939,-0.043281738,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00107,-0.16679697,-0.043716084,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00111,-0.16256629,-0.0069465898,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00115,-0.17090221,-0.019846007,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00119,-0.16078345,0.0034136621,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00123,-0.16938221,-0.01608252,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00127,-0.16377704,-0.0081052613,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00131,-0.18317415,-0.030762233,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00135,-0.17328878,-0.019648448,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00139,-0.14414862,-0.018262813,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00143,-0.17892545,-0.051199563,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00147,-0.18598585,-0.063407831,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00151,-0.18206747,-0.031142469,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00155,-0.17219979,-0.019267142,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00159,-0.18731169,-0.033896089,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00163,-0.15666218,-0.019612925,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00167,-0.16665688,-0.015896296,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00171,-0.20108832,-0.028945053,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00175,-0.13842465,-0.010606958,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00179,-0.17568368,-0.020680465,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00184,-0.15715811,-0.0041481401,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00188,-0.17268895,-0.019736536,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00192,-0.21128125,-0.018203354,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00196,-0.17094572,-0.0085603502,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00200,-0.17782889,-0.022684749,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00204,-0.18836792,-0.035480648,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00208,-0.14005738,-0.018745089,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00212,-0.21539587,-0.027061421,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00216,-0.17735167,-0.025563823,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00220,-0.16693148,-0.0043310868,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00224,-0.17526764,-0.015588596,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00228,-0.17484139,-0.015749261,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00232,-0.1798794,-0.019477522,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00236,-0.17795846,-0.018560875,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00240,-0.16868199,-0.047951568,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00244,-0.17525925,-0.050403073,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00248,-0.16903405,-0.048061781,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00252,-0.18233258,-0.020107286,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00256,-0.19302575,-0.0051559419,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00260,-0.17540148,-0.014019882,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00264,-0.18039794,-0.019389264,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00268,-0.18010683,-0.01807899,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00272,-0.17524509,-0.015146099,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00276,-0.17277214,-0.01464794,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00280,-0.18056592,-0.019107455,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00284,-0.1754562,-0.015523506,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00288,-0.19487928,-0.0035367159,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00292,-0.17522348,-0.015411718,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00296,-0.17280966,-0.012059277,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00300,-0.18143648,0.010732796,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00304,-0.1748707,0.01190051,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00308,-0.16873394,0.030572601,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00312,-0.17946318,-0.050398346,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00316,-0.18429944,-0.012790632,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00320,-0.17629908,-0.014387175,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00324,-0.19833741,0.0071815616,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00328,-0.17179166,-0.047685515,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00332,-0.17759061,-0.016913772,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00336,-0.16746691,-0.0021919971,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00340,-0.17620613,-0.01397301,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00344,-0.17601578,-0.013851658,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00348,-0.21113667,-0.01680281,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00352,-0.16619682,-0.0019085462,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00356,-0.17572807,-0.013468183,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00360,-0.1811254,-0.015881667,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00364,-0.18088298,-0.015988497,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00368,-0.18107399,-0.015824111,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00372,-0.18848793,-0.032951325,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00376,-0.17791654,0.022264371,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00380,-0.17111042,-0.010686693,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00384,-0.19562042,0.0002446505,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00388,-0.17619017,-0.01577173,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00392,-0.15926838,0.032428809,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00396,-0.18614574,-0.029376341,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00400,-0.17526805,-0.013912293,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00404,-0.1702787,-0.038241226,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00408,-0.13746792,-0.0074849552,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00412,-0.17190282,-0.0089474618,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00416,-0.16710252,0.0038084467,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00420,-0.218826,-0.028377159,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00424,-0.17033248,-0.0054212557,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00428,-0.17919289,-0.016662259,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00432,-0.18149523,0.010739721,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00436,-0.16691819,-0.0086338622,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00440,-0.17565639,-0.014111828,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00444,-0.17554939,-0.013565283,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00448,-0.17573044,-0.015357614,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00452,-0.12452189,-0.045774266,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00456,-0.15801698,-0.021803897,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00460,-0.16409644,-0.0625012,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00464,-0.17592412,-0.013493575,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00468,-0.1437881,-0.038716853,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00472,-0.18522389,-0.01940156,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00477,-0.17584337,-0.013826853,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00481,-0.21318875,-0.0208505,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00485,-0.21023709,-0.016249835,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00489,-0.21190743,-0.0180145,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00493,-0.17705345,-0.014423948,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00497,-0.1757988,-0.013771581,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00501,-0.17253613,-0.011975859,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00505,-0.1721227,-0.012074097,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00509,-0.16737573,0.0084665092,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00513,-0.18708976,0.0019658718,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00517,-0.19142123,0.00028693912,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00521,-0.1826999,-0.0078141419,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00525,-0.18235382,-0.023938427,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00529,-0.16943482,-0.0075870361,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00533,-0.17250636,-0.013825234,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00537,-0.15920958,0.0075012706,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00541,-0.15734825,-0.02302531,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00545,-0.16703761,-0.029660825,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00549,-0.1661092,-0.035236944,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00553,-0.1703719,-0.012974,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00557,-0.17239408,-0.011760096,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00561,-0.17221278,-0.010496275,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00565,-0.18801384,-0.055666491,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00569,-0.16640674,-0.034841817,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00573,-0.16678636,-0.0086257225,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00577,-0.17437758,-0.013669881,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00581,-0.18627051,-0.000146828,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00585,-0.17275009,-0.013019168,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00589,-0.1718237,-0.012521644,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00593,-0.17670907,0.022265596,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00597,-0.1756538,-0.020241223,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00601,-0.1748095,-0.012954375,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00605,-0.17495695,-0.015137841,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00609,-0.14458179,-0.036611568,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00613,-0.20351094,-0.012848079,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00617,-0.18443833,-0.024514098,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00621,-0.16730973,-0.004154298,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00625,-0.17451745,-0.01473912,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00629,-0.17464536,-0.014815833,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00633,-0.20991714,-0.015923671,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00637,-0.17394398,-0.010813431,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00641,-0.17302971,-0.012763328,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00645,-0.1877992,-0.032717332,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00649,-0.1754104,-0.013382347,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00653,-0.16635701,-0.003302125,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00657,-0.16935909,-0.00683212,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00661,-0.17472078,-0.014427363,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00665,-0.21579336,-0.019683793,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00669,-0.18931292,-0.027209604,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00673,-0.17983198,-0.015119609,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00677,-0.17526411,-0.013878622,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00681,-0.17321686,-0.0023810787,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00685,-0.17453988,-0.013821345,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00689,-0.174868,-0.012804372,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00693,-0.17534865,-0.013136925,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00697,-0.18387455,-0.025135674,0,1,1
r2.7:Fe:cn10:CCCFeFeFeFeFeFeFe:sim00701,-0.17832793,-0.020969318,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00004,-0.080303915,0.0022763836,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00008,-0.054380216,-0.0012381996,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00012,-0.095567018,0.019115468,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00016,-0.089852825,0.022654295,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00020,-0.098208055,0.022469068,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00024,-0.094969049,-0.0075578261,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00028,-0.098672837,0.022486873,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00032,-0.11402272,-0.016050367,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00036,-0.10428537,0.022313593,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00040,-0.099207669,0.024404211,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00044,-0.099380068,0.023849074,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00048,-0.1311506,0.021346902,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00052,-0.095628142,0.026056817,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00056,-0.094774231,0.026769392,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00060,-0.098342329,0.024469614,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00064,-0.09836401,0.024462026,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00068,-0.10144698,0.055443216,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00072,-0.098799892,0.024080271,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00076,-0.098929204,0.023688294,0,1,1
r2.7:Fe:cn10:CCFeFeFeFeFeFeFeFe:sim00080,-0.071348935,0.021418121,0,1,1
