source,source_idx,reason
large_file,11334,rejected_by_BondFilter_min_interatomic_distance
large_file,11336,rejected_by_BondFilter_min_interatomic_distance
large_file,11337,rejected_by_BondFilter_min_interatomic_distance
large_file,11338,rejected_by_BondFilter_min_interatomic_distance
large_file,11339,rejected_by_BondFilter_min_interatomic_distance
large_file,11340,rejected_by_BondFilter_min_interatomic_distance
large_file,11341,rejected_by_BondFilter_min_interatomic_distance
large_file,11342,rejected_by_BondFilter_min_interatomic_distance
large_file,11343,rejected_by_BondFilter_min_interatomic_distance
large_file,11345,rejected_by_BondFilter_min_interatomic_distance
large_file,11346,rejected_by_BondFilter_min_interatomic_distance
large_file,11347,rejected_by_BondFilter_min_interatomic_distance
large_file,11348,rejected_by_BondFilter_min_interatomic_distance
large_file,11349,rejected_by_BondFilter_min_interatomic_distance
large_file,11350,rejected_by_BondFilter_min_interatomic_distance
large_file,11351,rejected_by_BondFilter_min_interatomic_distance
large_file,11352,rejected_by_BondFilter_min_interatomic_distance
large_file,11354,rejected_by_BondFilter_min_interatomic_distance
large_file,11355,rejected_by_BondFilter_min_interatomic_distance
large_file,11356,rejected_by_BondFilter_min_interatomic_distance
large_file,11357,rejected_by_BondFilter_min_interatomic_distance
large_file,11358,rejected_by_BondFilter_min_interatomic_distance
large_file,11359,rejected_by_BondFilter_min_interatomic_distance
large_file,11360,rejected_by_BondFilter_min_interatomic_distance
large_file,11361,rejected_by_BondFilter_min_interatomic_distance
large_file,11363,rejected_by_BondFilter_min_interatomic_distance
large_file,11364,rejected_by_BondFilter_min_interatomic_distance
large_file,11365,rejected_by_BondFilter_min_interatomic_distance
large_file,11366,rejected_by_BondFilter_min_interatomic_distance
large_file,11367,rejected_by_BondFilter_min_interatomic_distance
large_file,11368,rejected_by_BondFilter_min_interatomic_distance
large_file,11369,rejected_by_BondFilter_min_interatomic_distance
large_file,11370,rejected_by_BondFilter_min_interatomic_distance
large_file,11371,rejected_by_BondFilter_min_interatomic_distance
large_file,11373,rejected_by_BondFilter_min_interatomic_distance
large_file,11374,rejected_by_BondFilter_min_interatomic_distance
large_file,11375,rejected_by_BondFilter_min_interatomic_distance
large_file,11376,rejected_by_BondFilter_min_interatomic_distance
large_file,11377,rejected_by_BondFilter_min_interatomic_distance
large_file,11378,rejected_by_BondFilter_min_interatomic_distance
large_file,11379,rejected_by_BondFilter_min_interatomic_distance
large_file,11380,rejected_by_BondFilter_min_interatomic_distance
large_file,11381,rejected_by_BondFilter_min_interatomic_distance
large_file,11383,rejected_by_BondFilter_min_interatomic_distance
large_file,11384,rejected_by_BondFilter_min_interatomic_distance
large_file,11385,rejected_by_BondFilter_min_interatomic_distance
large_file,11386,rejected_by_BondFilter_min_interatomic_distance
large_file,11387,rejected_by_BondFilter_min_interatomic_distance
large_file,11388,rejected_by_BondFilter_min_interatomic_distance
large_file,11389,rejected_by_BondFilter_min_interatomic_distance
large_file,11390,rejected_by_BondFilter_min_interatomic_distance
large_file,11391,rejected_by_BondFilter_min_interatomic_distance
large_file,11392,rejected_by_BondFilter_min_interatomic_distance
large_file,11394,rejected_by_BondFilter_min_interatomic_distance
large_file,11395,rejected_by_BondFilter_min_interatomic_distance
large_file,11396,rejected_by_BondFilter_min_interatomic_distance
large_file,11397,rejected_by_BondFilter_min_interatomic_distance
large_file,11398,rejected_by_BondFilter_min_interatomic_distance
large_file,11399,rejected_by_BondFilter_min_interatomic_distance
large_file,11400,rejected_by_BondFilter_min_interatomic_distance
large_file,11401,rejected_by_BondFilter_min_interatomic_distance
large_file,11403,rejected_by_BondFilter_min_interatomic_distance
large_file,11404,rejected_by_BondFilter_min_interatomic_distance
large_file,11405,rejected_by_BondFilter_min_interatomic_distance
large_file,11406,rejected_by_BondFilter_min_interatomic_distance
large_file,11407,rejected_by_BondFilter_min_interatomic_distance
large_file,11408,rejected_by_BondFilter_min_interatomic_distance
