rank,source,source_idx,n_effective_envs_in_structure,pass,new_gain,covered,uncovered,coverage_pct
2764,large_file,4981,76,rare,1,22845,786,96.67386060683
2765,large_file,4987,76,rare,1,22846,785,96.67809233633785
2766,large_file,4997,72,rare,1,22847,784,96.6823240658457
2767,large_file,5004,84,rare,1,22848,783,96.68655579535356
2768,large_file,5006,77,rare,1,22849,782,96.6907875248614
2769,large_file,5007,77,rare,1,22850,781,96.69501925436926
2770,large_file,5012,81,rare,1,22851,780,96.6992509838771
2771,large_file,5014,84,rare,1,22852,779,96.70348271338496
2772,large_file,5018,68,rare,1,22853,778,96.70771444289281
2773,large_file,5024,85,rare,1,22854,777,96.71194617240066
2774,large_file,5027,71,rare,1,22855,776,96.71617790190851
2775,large_file,5031,78,rare,1,22856,775,96.72040963141636
2776,large_file,5032,75,rare,1,22857,774,96.72464136092421
2777,large_file,5033,81,rare,1,22858,773,96.72887309043206
2778,large_file,5042,79,rare,1,22859,772,96.73310481993991
2779,large_file,5043,77,rare,1,22860,771,96.73733654944776
2780,large_file,5062,79,rare,1,22861,770,96.74156827895561
2781,large_file,5063,66,rare,1,22862,769,96.74580000846346
2782,large_file,5075,70,rare,1,22863,768,96.75003173797131
2783,large_file,5076,63,rare,1,22864,767,96.75426346747916
2784,large_file,5080,75,rare,1,22865,766,96.75849519698701
2785,large_file,5084,66,rare,1,22866,765,96.76272692649486
2786,large_file,5087,68,rare,1,22867,764,96.76695865600271
2787,large_file,5088,66,rare,1,22868,763,96.77119038551056
2788,large_file,5116,80,rare,1,22869,762,96.77542211501842
2789,large_file,5130,70,rare,1,22870,761,96.77965384452625
2790,large_file,5131,75,rare,1,22871,760,96.7838855740341
2791,large_file,5135,67,rare,1,22872,759,96.78811730354195
2792,large_file,5140,70,rare,1,22873,758,96.7923490330498
2793,large_file,5150,75,rare,1,22874,757,96.79658076255765
2794,large_file,5154,73,rare,1,22875,756,96.8008124920655
2795,large_file,5162,74,rare,1,22876,755,96.80504422157335
2796,large_file,5179,66,rare,1,22877,754,96.8092759510812
2797,large_file,5184,80,rare,1,22878,753,96.81350768058905
2798,large_file,5185,64,rare,1,22879,752,96.8177394100969
2799,large_file,5188,75,rare,1,22880,751,96.82197113960476
2800,large_file,5191,76,rare,1,22881,750,96.8262028691126
2801,large_file,5202,69,rare,1,22882,749,96.83043459862046
2802,large_file,5203,79,rare,1,22883,748,96.8346663281283
2803,large_file,5208,75,rare,1,22884,747,96.83889805763616
2804,large_file,5214,68,rare,1,22885,746,96.84312978714401
2805,large_file,5220,75,rare,1,22886,745,96.84736151665186
2806,large_file,5224,76,rare,1,22887,744,96.85159324615971
2807,large_file,5235,71,rare,1,22888,743,96.85582497566756
2808,large_file,5241,70,rare,1,22889,742,96.86005670517541
2809,large_file,5245,71,rare,1,22890,741,96.86428843468326
2810,large_file,5246,79,rare,1,22891,740,96.86852016419111
2811,large_file,5252,82,rare,1,22892,739,96.87275189369896
2812,large_file,5264,77,rare,1,22893,738,96.87698362320681
2813,large_file,5328,57,rare,1,22894,737,96.88121535271465
2814,large_file,5361,13,rare,1,22895,736,96.8854470822225
2815,large_file,5376,54,rare,1,22896,735,96.88967881173035
2816,large_file,5394,47,rare,1,22897,734,96.8939105412382
2817,large_file,5413,51,rare,1,22898,733,96.89814227074605
2818,large_file,5422,46,rare,1,22899,732,96.9023740002539
2819,large_file,5431,65,rare,1,22900,731,96.90660572976175
2820,large_file,5436,55,rare,1,22901,730,96.9108374592696
2821,large_file,5458,58,rare,1,22902,729,96.91506918877745
2822,large_file,5466,55,rare,1,22903,728,96.9193009182853
2823,large_file,5481,58,rare,1,22904,727,96.92353264779315
2824,large_file,5514,58,rare,1,22905,726,96.927764377301
2825,large_file,5523,55,rare,1,22906,725,96.93199610680885
2826,large_file,5524,46,rare,1,22907,724,96.9362278363167
2827,large_file,5577,57,rare,1,22908,723,96.94045956582455
2828,large_file,5601,55,rare,1,22909,722,96.9446912953324
2829,large_file,5607,60,rare,1,22910,721,96.94892302484025
2830,large_file,5618,59,rare,1,22911,720,96.9531547543481
2831,large_file,5620,63,rare,1,22912,719,96.95738648385596
2832,large_file,5707,60,rare,1,22913,718,96.9616182133638
2833,large_file,5716,58,rare,1,22914,717,96.96584994287166
2834,large_file,5719,53,rare,1,22915,716,96.97008167237951
2835,large_file,5731,54,rare,1,22916,715,96.97431340188736
2836,large_file,5737,60,rare,1,22917,714,96.97854513139521
2837,large_file,5750,61,rare,1,22918,713,96.98277686090304
2838,large_file,5752,63,rare,1,22919,712,96.9870085904109
2839,large_file,5753,62,rare,1,22920,711,96.99124031991875
2840,large_file,5763,55,rare,1,22921,710,96.9954720494266
2841,large_file,5781,63,rare,1,22922,709,96.99970377893445
2842,large_file,5815,17,rare,1,22923,708,97.0039355084423
2843,large_file,5836,55,rare,1,22924,707,97.00816723795015
2844,large_file,5839,16,rare,1,22925,706,97.012398967458
2845,large_file,5850,63,rare,1,22926,705,97.01663069696585
2846,large_file,5852,65,rare,1,22927,704,97.0208624264737
2847,large_file,5861,64,rare,1,22928,703,97.02509415598155
2848,large_file,5864,61,rare,1,22929,702,97.0293258854894
2849,large_file,5878,65,rare,1,22930,701,97.03355761499725
2850,large_file,5881,61,rare,1,22931,700,97.0377893445051
2851,large_file,5886,63,rare,1,22932,699,97.04202107401295
2852,large_file,5911,67,rare,1,22933,698,97.0462528035208
2853,large_file,5915,64,rare,1,22934,697,97.05048453302865
2854,large_file,5920,65,rare,1,22935,696,97.0547162625365
2855,large_file,5921,64,rare,1,22936,695,97.05894799204435
2856,large_file,5929,64,rare,1,22937,694,97.0631797215522
2857,large_file,5930,64,rare,1,22938,693,97.06741145106005
2858,large_file,5945,66,rare,1,22939,692,97.0716431805679
2859,large_file,5946,63,rare,1,22940,691,97.07587491007575
2860,large_file,5950,62,rare,1,22941,690,97.0801066395836
2861,large_file,5964,43,rare,1,22942,689,97.08433836909144
2862,large_file,5968,67,rare,1,22943,688,97.08857009859929
2863,large_file,5972,65,rare,1,22944,687,97.09280182810714
2864,large_file,5980,58,rare,1,22945,686,97.09703355761499
2865,large_file,5998,66,rare,1,22946,685,97.10126528712284
2866,large_file,6001,64,rare,1,22947,684,97.1054970166307
2867,large_file,6007,63,rare,1,22948,683,97.10972874613854
2868,large_file,6011,65,rare,1,22949,682,97.1139604756464
2869,large_file,6017,59,rare,1,22950,681,97.11819220515424
2870,large_file,6025,69,rare,1,22951,680,97.1224239346621
2871,large_file,6028,66,rare,1,22952,679,97.12665566416995
2872,large_file,6032,63,rare,1,22953,678,97.1308873936778
2873,large_file,6038,63,rare,1,22954,677,97.13511912318565
2874,large_file,6039,68,rare,1,22955,676,97.1393508526935
2875,large_file,6041,65,rare,1,22956,675,97.14358258220135
2876,large_file,6047,67,rare,1,22957,674,97.1478143117092
2877,large_file,6058,64,rare,1,22958,673,97.15204604121705
2878,large_file,6073,71,rare,1,22959,672,97.1562777707249
2879,large_file,6082,62,rare,1,22960,671,97.16050950023275
2880,large_file,6088,62,rare,1,22961,670,97.1647412297406
2881,large_file,6096,66,rare,1,22962,669,97.16897295924845
2882,large_file,6099,66,rare,1,22963,668,97.1732046887563
2883,large_file,6105,63,rare,1,22964,667,97.17743641826415
2884,large_file,6120,65,rare,1,22965,666,97.181668147772
2885,large_file,6121,66,rare,1,22966,665,97.18589987727984
2886,large_file,6125,61,rare,1,22967,664,97.19013160678769
2887,large_file,6143,63,rare,1,22968,663,97.19436333629554
2888,large_file,6147,62,rare,1,22969,662,97.19859506580339
2889,large_file,6149,61,rare,1,22970,661,97.20282679531124
2890,large_file,6158,64,rare,1,22971,660,97.20705852481909
2891,large_file,6325,77,rare,1,22972,659,97.21129025432694
2892,large_file,6385,69,rare,1,22973,658,97.21552198383479
2893,large_file,6390,12,rare,1,22974,657,97.21975371334264
2894,large_file,6403,52,rare,1,22975,656,97.22398544285049
2895,large_file,6494,55,rare,1,22976,655,97.22821717235834
2896,large_file,6548,53,rare,1,22977,654,97.23244890186619
2897,large_file,6582,52,rare,1,22978,653,97.23668063137404
2898,large_file,6622,53,rare,1,22979,652,97.2409123608819
2899,large_file,6684,62,rare,1,22980,651,97.24514409038974
2900,large_file,6692,76,rare,1,22981,650,97.2493758198976
2901,large_file,6716,56,rare,1,22982,649,97.25360754940544
2902,large_file,6719,53,rare,1,22983,648,97.2578392789133
2903,large_file,6736,56,rare,1,22984,647,97.26207100842115
2904,large_file,6758,64,rare,1,22985,646,97.266302737929
2905,large_file,6803,54,rare,1,22986,645,97.27053446743685
2906,large_file,6837,68,rare,1,22987,644,97.2747661969447
2907,large_file,6841,65,rare,1,22988,643,97.27899792645255
2908,large_file,6850,67,rare,1,22989,642,97.2832296559604
2909,large_file,6860,74,rare,1,22990,641,97.28746138546825
2910,large_file,6862,67,rare,1,22991,640,97.29169311497608
2911,large_file,6866,66,rare,1,22992,639,97.29592484448393
2912,large_file,6869,64,rare,1,22993,638,97.30015657399179
2913,large_file,6889,68,rare,1,22994,637,97.30438830349964
2914,large_file,6895,77,rare,1,22995,636,97.30862003300749
2915,large_file,6905,68,rare,1,22996,635,97.31285176251534
2916,large_file,6922,67,rare,1,22997,634,97.31708349202319
2917,large_file,6975,64,rare,1,22998,633,97.32131522153104
2918,large_file,6979,67,rare,1,22999,632,97.32554695103889
2919,large_file,6980,64,rare,1,23000,631,97.32977868054674
2920,large_file,6995,67,rare,1,23001,630,97.33401041005459
2921,large_file,7019,67,rare,1,23002,629,97.33824213956244
2922,large_file,7020,67,rare,1,23003,628,97.34247386907029
2923,large_file,7034,66,rare,1,23004,627,97.34670559857814
2924,large_file,7036,65,rare,1,23005,626,97.35093732808599
2925,large_file,7060,62,rare,1,23006,625,97.35516905759384
2926,large_file,7071,67,rare,1,23007,624,97.35940078710169
2927,large_file,7084,63,rare,1,23008,623,97.36363251660954
2928,large_file,7089,66,rare,1,23009,622,97.36786424611739
2929,large_file,7097,70,rare,1,23010,621,97.37209597562524
2930,large_file,7106,67,rare,1,23011,620,97.3763277051331
2931,large_file,7110,76,rare,1,23012,619,97.38055943464094
2932,large_file,7118,69,rare,1,23013,618,97.3847911641488
2933,large_file,7119,67,rare,1,23014,617,97.38902289365664
2934,large_file,7120,68,rare,1,23015,616,97.39325462316448
2935,large_file,7123,70,rare,1,23016,615,97.39748635267233
2936,large_file,7128,68,rare,1,23017,614,97.40171808218018
2937,large_file,7131,65,rare,1,23018,613,97.40594981168803
2938,large_file,7166,62,rare,1,23019,612,97.41018154119588
2939,large_file,7199,57,rare,1,23020,611,97.41441327070373
2940,large_file,7233,55,rare,1,23021,610,97.41864500021158
2941,large_file,7361,78,rare,1,23022,609,97.42287672971943
2942,large_file,7371,89,rare,1,23023,608,97.42710845922728
2943,large_file,7395,77,rare,1,23024,607,97.43134018873513
2944,large_file,7458,82,rare,1,23025,606,97.43557191824299
2945,large_file,7483,77,rare,1,23026,605,97.43980364775084
2946,large_file,7501,58,rare,1,23027,604,97.44403537725869
2947,large_file,7506,55,rare,1,23028,603,97.44826710676654
2948,large_file,7510,84,rare,1,23029,602,97.45249883627439
2949,large_file,7535,54,rare,1,23030,601,97.45673056578224
2950,large_file,7551,62,rare,1,23031,600,97.46096229529009
2951,large_file,7559,62,rare,1,23032,599,97.46519402479794
2952,large_file,7584,82,rare,1,23033,598,97.46942575430579
2953,large_file,7603,63,rare,1,23034,597,97.47365748381364
2954,large_file,7618,88,rare,1,23035,596,97.47788921332149
2955,large_file,7635,23,rare,1,23036,595,97.48212094282934
2956,large_file,7666,80,rare,1,23037,594,97.48635267233719
2957,large_file,7679,67,rare,1,23038,593,97.49058440184504
2958,large_file,7683,65,rare,1,23039,592,97.49481613135288
2959,large_file,7684,75,rare,1,23040,591,97.49904786086073
2960,large_file,7687,63,rare,1,23041,590,97.50327959036858
2961,large_file,7695,61,rare,1,23042,589,97.50751131987643
2962,large_file,7704,82,rare,1,23043,588,97.51174304938428
2963,large_file,7711,65,rare,1,23044,587,97.51597477889213
2964,large_file,7724,68,rare,1,23045,586,97.52020650839998
2965,large_file,7729,84,rare,1,23046,585,97.52443823790783
2966,large_file,7731,60,rare,1,23047,584,97.52866996741568
2967,large_file,7736,83,rare,1,23048,583,97.53290169692353
2968,large_file,7748,63,rare,1,23049,582,97.53713342643138
2969,large_file,7750,67,rare,1,23050,581,97.54136515593923
2970,large_file,7763,67,rare,1,23051,580,97.54559688544708
2971,large_file,7774,66,rare,1,23052,579,97.54982861495493
2972,large_file,7847,18,rare,1,23053,578,97.55406034446278
2973,large_file,7977,72,rare,1,23054,577,97.55829207397063
2974,large_file,7986,75,rare,1,23055,576,97.56252380347848
2975,large_file,7997,64,rare,1,23056,575,97.56675553298633
2976,large_file,8008,81,rare,1,23057,574,97.57098726249419
2977,large_file,8156,13,rare,1,23058,573,97.57521899200204
2978,large_file,8167,79,rare,1,23059,572,97.57945072150989
2979,large_file,8175,81,rare,1,23060,571,97.58368245101774
2980,large_file,8441,70,rare,1,23061,570,97.58791418052559
2981,large_file,8728,70,rare,1,23062,569,97.59214591003344
2982,large_file,8761,100,rare,1,23063,568,97.59637763954127
2983,large_file,8778,104,rare,1,23064,567,97.60060936904912
2984,large_file,8783,109,rare,1,23065,566,97.60484109855697
2985,large_file,8787,106,rare,1,23066,565,97.60907282806482
2986,large_file,8792,50,rare,1,23067,564,97.61330455757268
2987,large_file,8808,102,rare,1,23068,563,97.61753628708053
2988,large_file,8831,72,rare,1,23069,562,97.62176801658838
2989,large_file,8837,76,rare,1,23070,561,97.62599974609623
2990,large_file,8850,92,rare,1,23071,560,97.63023147560408
2991,large_file,8852,74,rare,1,23072,559,97.63446320511193
2992,large_file,8858,96,rare,1,23073,558,97.63869493461978
2993,large_file,8883,104,rare,1,23074,557,97.64292666412763
2994,large_file,8889,98,rare,1,23075,556,97.64715839363548
2995,large_file,8892,73,rare,1,23076,555,97.65139012314333
2996,large_file,8898,96,rare,1,23077,554,97.65562185265118
2997,large_file,8910,102,rare,1,23078,553,97.65985358215903
2998,large_file,8924,105,rare,1,23079,552,97.66408531166688
2999,large_file,8925,102,rare,1,23080,551,97.66831704117473
3000,large_file,8930,104,rare,1,23081,550,97.67254877068258
3001,large_file,8933,101,rare,1,23082,549,97.67678050019043
3002,large_file,8941,103,rare,1,23083,548,97.68101222969828
3003,large_file,8953,103,rare,1,23084,547,97.68524395920613
3004,large_file,8956,103,rare,1,23085,546,97.68947568871398
3005,large_file,8963,107,rare,1,23086,545,97.69370741822183
3006,large_file,8965,104,rare,1,23087,544,97.69793914772967
3007,large_file,8969,107,rare,1,23088,543,97.70217087723752
3008,large_file,8977,106,rare,1,23089,542,97.70640260674537
3009,large_file,8978,102,rare,1,23090,541,97.71063433625322
3010,large_file,8981,71,rare,1,23091,540,97.71486606576107
3011,large_file,8990,33,rare,1,23092,539,97.71909779526892
3012,large_file,8993,95,rare,1,23093,538,97.72332952477677
3013,large_file,9016,102,rare,1,23094,537,97.72756125428462
3014,large_file,9039,106,rare,1,23095,536,97.73179298379247
3015,large_file,9040,93,rare,1,23096,535,97.73602471330032
3016,large_file,9042,85,rare,1,23097,534,97.74025644280817
3017,large_file,9045,104,rare,1,23098,533,97.74448817231603
3018,large_file,9049,106,rare,1,23099,532,97.74871990182388
3019,large_file,9064,108,rare,1,23100,531,97.75295163133173
3020,large_file,9066,97,rare,1,23101,530,97.75718336083958
3021,large_file,9067,96,rare,1,23102,529,97.76141509034743
3022,large_file,9070,104,rare,1,23103,528,97.76564681985528
3023,large_file,9071,99,rare,1,23104,527,97.76987854936313
3024,large_file,9102,93,rare,1,23105,526,97.77411027887098
3025,large_file,9110,105,rare,1,23106,525,97.77834200837883
3026,large_file,9116,95,rare,1,23107,524,97.78257373788668
3027,large_file,9130,101,rare,1,23108,523,97.78680546739453
3028,large_file,9146,102,rare,1,23109,522,97.79103719690238
3029,large_file,9149,101,rare,1,23110,521,97.79526892641023
3030,large_file,9154,114,rare,1,23111,520,97.79950065591807
3031,large_file,9163,91,rare,1,23112,519,97.80373238542592
3032,large_file,9189,94,rare,1,23113,518,97.80796411493377
3033,large_file,9217,103,rare,1,23114,517,97.81219584444162
3034,large_file,9218,100,rare,1,23115,516,97.81642757394947
3035,large_file,9226,101,rare,1,23116,515,97.82065930345732
3036,large_file,9229,109,rare,1,23117,514,97.82489103296517
3037,large_file,9230,103,rare,1,23118,513,97.82912276247302
3038,large_file,9232,101,rare,1,23119,512,97.83335449198087
3039,large_file,9238,113,rare,1,23120,511,97.83758622148872
3040,large_file,9241,76,rare,1,23121,510,97.84181795099657
3041,large_file,9251,97,rare,1,23122,509,97.84604968050442
3042,large_file,9253,107,rare,1,23123,508,97.85028141001227
3043,large_file,9257,111,rare,1,23124,507,97.85451313952012
3044,large_file,9278,83,rare,1,23125,506,97.85874486902797
3045,large_file,9285,96,rare,1,23126,505,97.86297659853582
3046,large_file,9295,105,rare,1,23127,504,97.86720832804367
3047,large_file,9298,85,rare,1,23128,503,97.87144005755152
3048,large_file,9313,65,rare,1,23129,502,97.87567178705937
3049,large_file,9314,100,rare,1,23130,501,97.87990351656723
3050,large_file,9328,107,rare,1,23131,500,97.88413524607508
3051,large_file,9331,101,rare,1,23132,499,97.88836697558293
3052,large_file,9335,110,rare,1,23133,498,97.89259870509078
3053,large_file,9337,115,rare,1,23134,497,97.89683043459863
3054,large_file,9340,105,rare,1,23135,496,97.90106216410648
3055,large_file,9342,100,rare,1,23136,495,97.90529389361431
3056,large_file,9349,83,rare,1,23137,494,97.90952562312216
3057,large_file,9356,103,rare,1,23138,493,97.91375735263001
3058,large_file,9371,78,rare,1,23139,492,97.91798908213786
3059,large_file,9373,95,rare,1,23140,491,97.92222081164572
3060,large_file,9378,82,rare,1,23141,490,97.92645254115357
3061,large_file,9380,75,rare,1,23142,489,97.93068427066142
3062,large_file,9382,79,rare,1,23143,488,97.93491600016927
3063,large_file,9391,83,rare,1,23144,487,97.93914772967712
3064,large_file,9397,95,rare,1,23145,486,97.94337945918497
3065,large_file,9403,94,rare,1,23146,485,97.94761118869282
3066,large_file,9411,92,rare,1,23147,484,97.95184291820067
3067,large_file,9412,82,rare,1,23148,483,97.95607464770852
3068,large_file,9415,89,rare,1,23149,482,97.96030637721637
3069,large_file,9431,95,rare,1,23150,481,97.96453810672422
3070,large_file,9433,103,rare,1,23151,480,97.96876983623207
3071,large_file,9434,85,rare,1,23152,479,97.97300156573992
3072,large_file,9438,95,rare,1,23153,478,97.97723329524777
3073,large_file,9447,95,rare,1,23154,477,97.98146502475562
3074,large_file,9452,102,rare,1,23155,476,97.98569675426347
3075,large_file,9457,106,rare,1,23156,475,97.98992848377132
3076,large_file,9459,97,rare,1,23157,474,97.99416021327917
3077,large_file,9467,90,rare,1,23158,473,97.99839194278702
3078,large_file,9473,115,rare,1,23159,472,98.00262367229487
3079,large_file,9500,77,rare,1,23160,471,98.00685540180271
3080,large_file,9501,97,rare,1,23161,470,98.01108713131056
3081,large_file,9512,86,rare,1,23162,469,98.01531886081841
3082,large_file,9515,82,rare,1,23163,468,98.01955059032626
3083,large_file,9521,104,rare,1,23164,467,98.02378231983411
3084,large_file,9522,97,rare,1,23165,466,98.02801404934196
3085,large_file,9529,116,rare,1,23166,465,98.03224577884981
3086,large_file,9535,101,rare,1,23167,464,98.03647750835766
3087,large_file,9542,86,rare,1,23168,463,98.04070923786551
3088,large_file,9553,96,rare,1,23169,462,98.04494096737336
3089,large_file,9554,92,rare,1,23170,461,98.04917269688121
3090,large_file,9565,93,rare,1,23171,460,98.05340442638906
3091,large_file,9594,66,rare,1,23172,459,98.05763615589692
3092,large_file,9603,89,rare,1,23173,458,98.06186788540477
3093,large_file,9605,82,rare,1,23174,457,98.06609961491262
3094,large_file,9609,104,rare,1,23175,456,98.07033134442047
3095,large_file,9614,98,rare,1,23176,455,98.07456307392832
3096,large_file,9623,102,rare,1,23177,454,98.07879480343617
3097,large_file,9628,114,rare,1,23178,453,98.08302653294402
3098,large_file,9633,102,rare,1,23179,452,98.08725826245187
3099,large_file,9641,79,rare,1,23180,451,98.09148999195972
3100,large_file,9651,105,rare,1,23181,450,98.09572172146757
3101,large_file,9655,105,rare,1,23182,449,98.09995345097542
3102,large_file,9659,105,rare,1,23183,448,98.10418518048327
3103,large_file,9665,89,rare,1,23184,447,98.1084169099911
3104,large_file,9699,80,rare,1,23185,446,98.11264863949896
3105,large_file,9706,89,rare,1,23186,445,98.11688036900681
3106,large_file,9710,87,rare,1,23187,444,98.12111209851466
3107,large_file,9723,71,rare,1,23188,443,98.12534382802251
3108,large_file,9727,83,rare,1,23189,442,98.12957555753036
3109,large_file,9731,92,rare,1,23190,441,98.13380728703821
3110,large_file,9746,97,rare,1,23191,440,98.13803901654606
3111,large_file,9748,103,rare,1,23192,439,98.14227074605391
3112,large_file,9764,118,rare,1,23193,438,98.14650247556176
3113,large_file,9766,104,rare,1,23194,437,98.15073420506961
3114,large_file,9781,96,rare,1,23195,436,98.15496593457746
3115,large_file,9784,87,rare,1,23196,435,98.15919766408531
3116,large_file,9787,110,rare,1,23197,434,98.16342939359316
3117,large_file,9791,96,rare,1,23198,433,98.16766112310101
3118,large_file,9813,94,rare,1,23199,432,98.17189285260886
3119,large_file,9814,102,rare,1,23200,431,98.17612458211671
3120,large_file,9821,96,rare,1,23201,430,98.18035631162456
3121,large_file,9829,99,rare,1,23202,429,98.18458804113241
3122,large_file,9839,97,rare,1,23203,428,98.18881977064027
3123,large_file,9852,91,rare,1,23204,427,98.19305150014812
3124,large_file,9853,96,rare,1,23205,426,98.19728322965597
3125,large_file,9866,112,rare,1,23206,425,98.20151495916382
3126,large_file,9906,96,rare,1,23207,424,98.20574668867167
3127,large_file,9923,101,rare,1,23208,423,98.2099784181795
3128,large_file,9924,77,rare,1,23209,422,98.21421014768735
3129,large_file,9935,84,rare,1,23210,421,98.2184418771952
3130,large_file,9940,92,rare,1,23211,420,98.22267360670305
3131,large_file,9941,92,rare,1,23212,419,98.2269053362109
3132,large_file,9954,97,rare,1,23213,418,98.23113706571876
3133,large_file,9965,88,rare,1,23214,417,98.2353687952266
3134,large_file,9967,80,rare,1,23215,416,98.23960052473446
3135,large_file,9970,93,rare,1,23216,415,98.2438322542423
3136,large_file,9992,87,rare,1,23217,414,98.24806398375016
3137,large_file,9998,78,rare,1,23218,413,98.25229571325801
3138,large_file,10016,94,rare,1,23219,412,98.25652744276586
3139,large_file,10024,82,rare,1,23220,411,98.26075917227371
3140,large_file,10025,76,rare,1,23221,410,98.26499090178156
3141,large_file,10042,87,rare,1,23222,409,98.26922263128941
3142,large_file,10059,98,rare,1,23223,408,98.27345436079726
3143,large_file,10070,113,rare,1,23224,407,98.27768609030511
3144,large_file,10074,89,rare,1,23225,406,98.28191781981296
3145,large_file,10090,77,rare,1,23226,405,98.28614954932081
3146,large_file,10096,106,rare,1,23227,404,98.29038127882866
3147,large_file,10100,116,rare,1,23228,403,98.29461300833651
3148,large_file,10114,109,rare,1,23229,402,98.29884473784436
3149,large_file,10120,118,rare,1,23230,401,98.30307646735221
3150,large_file,10121,95,rare,1,23231,400,98.30730819686006
3151,large_file,10142,103,rare,1,23232,399,98.3115399263679
3152,large_file,10143,106,rare,1,23233,398,98.31577165587575
3153,large_file,10146,88,rare,1,23234,397,98.3200033853836
3154,large_file,10155,94,rare,1,23235,396,98.32423511489145
3155,large_file,10157,68,rare,1,23236,395,98.3284668443993
3156,large_file,10169,104,rare,1,23237,394,98.33269857390715
3157,large_file,10173,73,rare,1,23238,393,98.336930303415
3158,large_file,10185,107,rare,1,23239,392,98.34116203292285
3159,large_file,10192,91,rare,1,23240,391,98.3453937624307
3160,large_file,10195,101,rare,1,23241,390,98.34962549193855
3161,large_file,10198,93,rare,1,23242,389,98.3538572214464
3162,large_file,10207,91,rare,1,23243,388,98.35808895095425
3163,large_file,10210,73,rare,1,23244,387,98.3623206804621
3164,large_file,10219,92,rare,1,23245,386,98.36655240996996
3165,large_file,10225,101,rare,1,23246,385,98.3707841394778
3166,large_file,10226,101,rare,1,23247,384,98.37501586898566
3167,large_file,10228,77,rare,1,23248,383,98.3792475984935
3168,large_file,10232,97,rare,1,23249,382,98.38347932800136
3169,large_file,10240,110,rare,1,23250,381,98.38771105750921
3170,large_file,10244,102,rare,1,23251,380,98.39194278701706
3171,large_file,10255,91,rare,1,23252,379,98.39617451652491
3172,large_file,10257,87,rare,1,23253,378,98.40040624603276
3173,large_file,10271,102,rare,1,23254,377,98.40463797554061
3174,large_file,10273,101,rare,1,23255,376,98.40886970504846
3175,large_file,10275,94,rare,1,23256,375,98.41310143455631
3176,large_file,10290,100,rare,1,23257,374,98.41733316406415
3177,large_file,10298,87,rare,1,23258,373,98.421564893572
3178,large_file,10373,55,rare,1,23259,372,98.42579662307985
3179,large_file,10403,87,rare,1,23260,371,98.4300283525877
3180,large_file,10445,81,rare,1,23261,370,98.43426008209555
3181,large_file,10448,107,rare,1,23262,369,98.4384918116034
3182,large_file,10450,105,rare,1,23263,368,98.44272354111125
3183,large_file,10456,86,rare,1,23264,367,98.4469552706191
3184,large_file,10470,94,rare,1,23265,366,98.45118700012695
3185,large_file,10477,91,rare,1,23266,365,98.4554187296348
3186,large_file,10479,87,rare,1,23267,364,98.45965045914265
3187,large_file,10496,80,rare,1,23268,363,98.4638821886505
3188,large_file,10521,94,rare,1,23269,362,98.46811391815835
3189,large_file,10528,100,rare,1,23270,361,98.4723456476662
3190,large_file,10537,98,rare,1,23271,360,98.47657737717405
3191,large_file,10558,68,rare,1,23272,359,98.4808091066819
3192,large_file,10566,94,rare,1,23273,358,98.48504083618975
3193,large_file,10573,80,rare,1,23274,357,98.4892725656976
3194,large_file,10578,111,rare,1,23275,356,98.49350429520545
3195,large_file,10579,100,rare,1,23276,355,98.4977360247133
3196,large_file,10589,97,rare,1,23277,354,98.50196775422116
3197,large_file,10596,102,rare,1,23278,353,98.506199483729
3198,large_file,10601,99,rare,1,23279,352,98.51043121323686
3199,large_file,10609,119,rare,1,23280,351,98.5146629427447
3200,large_file,10614,92,rare,1,23281,350,98.51889467225254
3201,large_file,10620,96,rare,1,23282,349,98.5231264017604
3202,large_file,10646,112,rare,1,23283,348,98.52735813126824
3203,large_file,10666,103,rare,1,23284,347,98.5315898607761
3204,large_file,10668,100,rare,1,23285,346,98.53582159028394
3205,large_file,10675,100,rare,1,23286,345,98.5400533197918
3206,large_file,10677,106,rare,1,23287,344,98.54428504929965
3207,large_file,10690,95,rare,1,23288,343,98.5485167788075
3208,large_file,10700,110,rare,1,23289,342,98.55274850831535
3209,large_file,10712,96,rare,1,23290,341,98.5569802378232
3210,large_file,10713,94,rare,1,23291,340,98.56121196733105
3211,large_file,10727,91,rare,1,23292,339,98.5654436968389
3212,large_file,10735,87,rare,1,23293,338,98.56967542634675
3213,large_file,10739,101,rare,1,23294,337,98.5739071558546
3214,large_file,10755,79,rare,1,23295,336,98.57813888536245
3215,large_file,10773,99,rare,1,23296,335,98.5823706148703
3216,large_file,10778,107,rare,1,23297,334,98.58660234437815
3217,large_file,10781,114,rare,1,23298,333,98.590834073886
3218,large_file,10782,117,rare,1,23299,332,98.59506580339385
3219,large_file,10790,107,rare,1,23300,331,98.5992975329017
3220,large_file,10793,99,rare,1,23301,330,98.60352926240955
3221,large_file,10794,93,rare,1,23302,329,98.6077609919174
3222,large_file,10802,74,rare,1,23303,328,98.61199272142525
3223,large_file,10811,101,rare,1,23304,327,98.6162244509331
3224,large_file,10847,92,rare,1,23305,326,98.62045618044094
3225,large_file,10888,84,rare,1,23306,325,98.62468790994879
3226,large_file,10936,90,rare,1,23307,324,98.62891963945664
3227,large_file,10951,95,rare,1,23308,323,98.63315136896449
3228,large_file,10958,70,rare,1,23309,322,98.63738309847234
