index,name,n_atoms,DFT_energy_pa,LASP_energy_pa,energy_residual,energy_MAE,force_MAE,force_RMSE,force_max_err,stress_MAE,stress_RMSE,stress_normal_MAE,stress_normal_RMSE,stress_res_xx,stress_res_yy,stress_res_zz,stress_res_yz,stress_res_xz,stress_res_xy
4009,test##004009,71,-8.53646818690141,-8.39829135915493,0.138176827746479,0.138176827746479,0.08116322650711878,0.1038802348862673,0.39077620953321457,0.0020066356325211623,0.002348371859451701,0.0019411910713339846,0.0021754279826674545,0.0011472502956166863,-0.0033248933032155037,-0.0013514296151697636,0.004056205973029137,-0.0008498434908688068,0.0013101911172270775
4010,test##004010,71,-8.542616420704226,-8.40462526197183,0.13799115873239565,0.13799115873239565,0.07589064338413928,0.09633107474310626,0.3314270079135895,0.0034687124813596406,0.003960166608100059,0.0035694330387438336,0.0038672694910198194,0.0024163798661902547,-0.0026210881769657135,-0.005670831073075533,0.0039888243190944195,-0.00035369524266570807,0.005761456210166216
4011,test##004011,71,-8.535925046338027,-8.398464149295775,0.13746089704225284,0.13746089704225284,0.075784995795573,0.09503968273348548,0.27903884649276733,0.0018552214217682679,0.002126252596799506,0.002213100747515758,0.002435614252879356,0.002034637494944036,0.003538340446539223,0.0010663243010640144,-0.002621424151584506,0.0003404861781746149,-0.0015301159583032131
4012,test##004012,71,-8.531518325492957,-8.394071336619719,0.13744698887323814,0.13744698887323814,0.07563468194872736,0.09459931659367021,0.3377828150987625,0.006743303471012041,0.008146089202111061,0.00627438504792129,0.007615115408954047,0.00017460249364376068,0.00915813772007823,0.00949041493004188,-0.009744548704475164,0.0005370283033698797,-0.011355088674463332
4013,test##004013,69,-8.589248528985507,-8.443772468115943,0.145476060869564,0.145476060869564,0.06342839565511077,0.08006863254894223,0.2395240943878889,0.004308163792283419,0.005463411136501527,0.002426192940523227,0.0027580071441473362,0.0038256628904491663,-0.0027806874131783843,-0.0006722285179421306,0.010516041103983298,-0.0014532878194586374,0.006601075008688895
4014,test##004014,71,-8.530810124366198,-8.393611423943662,0.13719870042253568,0.13719870042253568,0.07652415969068001,0.09866110326784086,0.34895189851522446,0.009101743252055408,0.011178816748866054,0.008732913605247935,0.010859292711650809,0.0001456690952181816,0.01570704160258174,0.010346030117943883,-0.015511476900428534,0.00044142245315015316,-0.012458819343009964
4015,test##004015,71,-8.538156895633803,-8.399855922535211,0.13830097309859113,0.13830097309859113,0.08375733588852793,0.10339210603238663,0.2960513234138489,0.006440898704264934,0.007761023615697958,0.007039413903839886,0.008081656788697772,0.0030229720287024975,0.005650446517392993,0.012444823165424168,-0.004749499959871173,0.0008539599075447768,-0.011923690646653995
4016,test##004016,71,-8.535000246619719,-8.396603866197184,0.13839638042253455,0.13839638042253455,0.08095498677198841,0.1021581358262877,0.33460309356451035,0.006306804871807496,0.009616592832100083,0.00677221012301743,0.01010534843121889,0.0019492167048156261,-0.0010022090282291174,0.017365204636007547,0.001675121020525694,-0.00017482019029557705,-0.015674257650971413
4017,test##004017,71,-8.525925881408451,-8.387758067605635,0.1381678138028164,0.1381678138028164,0.07756954894790277,0.10068831585921727,0.28737324476242065,0.010119425365701318,0.013221427472883192,0.010405255850249281,0.01357567338335037,0.001397627405822277,-0.007615832786541432,0.022202307358384132,0.008465349208563566,-0.00044217222603037953,-0.02059326320886612
4018,test##004018,71,-8.537125661830986,-8.398622325352113,0.13850333647887325,0.13850333647887325,0.07973356630506667,0.0982879774805338,0.28119421750307083,0.008120110828410057,0.010883479552418824,0.008306554571997063,0.010654323333801324,0.0013965563994133845,-0.017325956519925967,0.00619715079665184,0.018578970339149237,0.00022941897623240948,-0.00499261193908751
